Filename,Category,Phishing_Count,Trojan_Count,Spam_Count,Other_Count,None_Count
VirusShare_0488c6829bb8d6d649edee401f73f9d9.json,Phishing,7,4,0,3,47
VirusShare_048c2cbae0c4e670b6f6f697e9025cff.json,Phishing,7,4,0,3,47
VirusShare_048fb7a3167450ca02808edfacf5dc7d.json,Phishing,8,4,0,3,46
VirusShare_048fd225ba8acd29a2444b7254455762.json,Phishing,11,6,7,7,30
VirusShare_0490a673085d319c2cbc6393e90c6c1d.json,Multiple,5,5,0,2,49
VirusShare_049122c687f08b535451f696f7aa87e4.json,Phishing,8,4,0,3,46
VirusShare_0493042dcbd38fa15c9ef81bb6659cf5.json,Phishing,7,5,0,6,43
VirusShare_049a85fafb19ec58da32abb1d16ace5e.json,Phishing,8,4,0,3,46
VirusShare_049af748d474ca7303a1c66de5680d54.json,Phishing,10,6,6,7,32
VirusShare_049dd7e85f4e531dc1e65a9af248eef8.json,Phishing,5,5,0,3,48
VirusShare_04a3ff878c8df1767e0b8ae660280268.json,Phishing,8,5,0,3,45
VirusShare_04a457095060983add0ce2b6ad4157f8.json,Phishing,8,7,0,3,43
VirusShare_04a596fb7f70cf55d94ab16d9f1da934.json,Phishing,7,4,0,3,47
VirusShare_04a6bbc5cc03d3101df69ea09f6f255f.json,Phishing,8,6,0,3,44
VirusShare_04aa7f751ba8a8c02bafd45d7db8880c.json,Phishing,6,4,0,3,48
VirusShare_04ae4c75994b710336110c4b51ff681f.json,Phishing,7,3,0,4,47
VirusShare_04af017bd22fe8ffca1b068d06a2a6ae.json,Trojan,4,5,0,3,49
VirusShare_04af3310d42fedba07b2ad1cf9e8b81b.json,Phishing,8,4,0,3,46
VirusShare_04afb82ef2d6d2284155b46f4f98d7a6.json,Phishing,8,4,0,3,46
VirusShare_04b3406defc6f746d222b0d394718bce.json,Phishing,8,3,0,2,48
VirusShare_04b3dbefe0b5895b9608a59370dab60c.json,Phishing,7,4,0,5,45
VirusShare_04b680bca2f90fd57ad44d5541112d6b.json,Phishing,8,4,0,3,46
VirusShare_04b6b278fb80dc5a64ba0714e2205457.json,Phishing,7,5,0,3,46
VirusShare_04b900fea4a2d8256cae7b79fa48fe9b.json,Phishing,8,5,0,3,45
VirusShare_04b987351787b22e0af8f5440ba2b819.json,Phishing,8,5,0,3,45
VirusShare_04bbba2d0a73a66b6041b72ad9c009c8.json,Phishing,6,4,0,3,48
VirusShare_04bd50e5f5ee771ec1f773ac43862144.json,Phishing,7,4,0,3,47
VirusShare_04bf5641a25be3ed288e0159d71b48a8.json,Phishing,8,4,0,4,45
VirusShare_04bfe325eb56850fafb73c00bc07d14e.json,Phishing,7,4,0,3,47
VirusShare_04c0141d1c0e5009160df2b74b6e9d86.json,Phishing,8,4,0,3,46
VirusShare_04c0144f37ad7da0ba5ee579734939df.json,Phishing,8,4,0,3,46
VirusShare_04c34a20b8f654b3fa8d3b099d30956f.json,Phishing,8,4,0,3,46
VirusShare_04c4a74579dc6e91524c04b6ea8de2e1.json,Phishing,7,4,0,4,46
VirusShare_04c788d7c79f5e6aaa6bc2f4a0bdf656.json,Phishing,7,5,0,4,45
VirusShare_04c8ccd3170531d863bfe73a166b2897.json,Phishing,10,4,6,8,33
VirusShare_04ca5ab5fde52753ac82ad266435273d.json,Phishing,8,4,0,3,46
VirusShare_04cbd3f3f37d738f1f24734e7013180c.json,Phishing,8,4,0,3,46
VirusShare_04cfaf1fae57debfde7a95fa477fac55.json,Phishing,8,5,0,3,45
VirusShare_04d1c94079e2e86ccdc508f9662bc8e1.json,Phishing,10,5,6,9,31
VirusShare_04d4fa3de9de8648f04ff03e69decebe.json,Phishing,11,6,6,5,33
VirusShare_04d56a304627f617ed727176dd489a4e.json,Phishing,10,6,6,8,31
VirusShare_04df89dc2c93f03c49d3893476f2eea7.json,Phishing,7,4,0,3,47
VirusShare_04e9c1aaada99bc86a57583bb4d4d431.json,Phishing,9,5,0,3,44
VirusShare_04f211dcb60b1853016cac53859bc826.json,Phishing,8,4,0,3,46
VirusShare_04f3c31cfb8977d20a9187df28a10e82.json,Phishing,9,6,7,6,33
VirusShare_04f45418d3a769efb1e9758a4acd3816.json,Phishing,8,4,0,5,44
VirusShare_04f49abd10a17ec5b1dbd611bdca7c00.json,Phishing,8,6,0,3,44
VirusShare_04f4cc67b6c183674ff49fc4a68ee340.json,Phishing,8,6,0,3,44
VirusShare_04f574cbccf07c568fd86507cb3cbe7f.json,Phishing,8,7,0,3,43
VirusShare_04f60896de989c5849a5e6227b726312.json,Phishing,8,4,0,3,46
VirusShare_04f737938766e0a0d3c2835dc8c5713c.json,Phishing,7,4,0,4,46
VirusShare_04f8d8664b04b136599fb68d678d4586.json,Phishing,8,6,0,3,44
VirusShare_04fb0bc59149c2edc9948b871a1b1b89.json,Phishing,7,4,0,3,47
VirusShare_04fc0b9bbd58df50d45e94264267e53c.json,Phishing,8,4,0,3,46
VirusShare_04ffdb50e7c470d43c15562a954b17b3.json,Phishing,8,4,0,3,46
VirusShare_050160b803ae63955d06d3489938a377.json,Phishing,8,4,0,3,46
VirusShare_0501bf1993609ecee1dc5d6b2f30f572.json,Phishing,7,4,0,3,47
VirusShare_0507cf38d43430ee788e1e85f981467e.json,Phishing,8,4,0,3,46
VirusShare_050965d35d756bc71683752f775b6d9c.json,Multiple,8,8,0,3,42
VirusShare_050c5917a7aca405c5a90e693951d70c.json,Phishing,10,5,6,9,31
VirusShare_050c6e23c0cfbb7250147c8167259e6e.json,Phishing,10,6,6,8,31
VirusShare_0312288ee4883dc09622f339ba555558.json,Phishing,8,7,0,4,42
VirusShare_03342839b2acc7cb6ecdea493b9dc296.json,Phishing,8,4,0,5,44
VirusShare_034b70cee254949660c694dbb94e0224.json,Phishing,8,4,0,3,46
VirusShare_035cf0005d50d35208fe7b997a262236.json,Phishing,7,4,0,3,47
VirusShare_037f3ead879af6ed93e12fcc0e2c52d2.json,Phishing,8,2,0,3,48
VirusShare_038e2130ff2b3ea35baf8b0275e33c99.json,Phishing,8,4,0,3,46
VirusShare_03b2763ee9673e16ff784d207c29e67b.json,Phishing,7,5,0,4,45
VirusShare_03d4ee87a8b45c6fc5043db8dd047455.json,Phishing,6,6,0,4,45
VirusShare_03f15e5ea9fb94ab15084e8bdd481bb5.json,Phishing,8,4,0,3,46
VirusShare_050ded6ac0a088ca97a0cf47fbd51ece.json,Phishing,8,5,0,3,45
VirusShare_051092c27ad2d93a750326e20d0e479e.json,Phishing,8,3,0,3,47
VirusShare_0511ec9a13663addbe478d90059293e6.json,Phishing,10,4,6,9,32
VirusShare_0514d61c50b1d82f553b3fb8a37ed86b.json,Phishing,8,5,0,4,44
VirusShare_051521c192737e4202bb74517f58e15c.json,Phishing,8,5,0,3,45
VirusShare_05162a0ece6779217a920bf8e5e1c5de.json,Phishing,8,6,0,3,44
VirusShare_0517e71ec436fb652091420f1191be00.json,Phishing,7,4,0,3,47
VirusShare_0517ec92aed289015160d91b7150f5b9.json,Phishing,8,6,0,5,42
VirusShare_0517ee52ce4939b5a2a5d6cccb6331c8.json,Phishing,10,5,6,8,32
VirusShare_051b18a4bfd39db1b99fabefcb7acd2d.json,Phishing,8,5,0,3,45
VirusShare_051e63fbc2c2e3ce9eea6c9934ce37f6.json,Phishing,8,4,0,3,46
VirusShare_052436a71b3c41687cf455f6d1f87a0c.json,Phishing,8,4,0,3,46
VirusShare_052a633cf10fc03d11dfb9f8b03270fd.json,Phishing,7,4,0,3,47
VirusShare_052acdc36c43e1802bc4f158b697a7e5.json,Phishing,9,4,0,3,45
VirusShare_052d239fb3c71afe864ff5fef6cd88d1.json,Phishing,8,4,0,3,46
VirusShare_0531485ed928d7abb5986f1e2644177c.json,Phishing,8,6,0,5,42
VirusShare_05338e6f8b7af25ed994c79465dc2091.json,Phishing,7,4,0,3,47
VirusShare_0536390e4fe1bb414806b3c8874d23c2.json,Phishing,9,4,0,2,46
VirusShare_05371ec65f47fff1c1eb09e801367f85.json,Phishing,9,4,0,3,45
VirusShare_0537734a4b193061fee48efefe5bc674.json,Phishing,8,4,0,3,46
VirusShare_05387f2811e497781b269f4d9f8d8cdb.json,Phishing,7,5,0,3,46
VirusShare_053ab6e02cb3a6213e719422ff589cfe.json,Phishing,8,4,0,4,45
VirusShare_05448243767bcb2d61c5f80b41af0144.json,Phishing,7,4,0,4,46
VirusShare_05468ac1c11fdd5dd75e9f2721275c7e.json,Phishing,7,4,0,3,47
VirusShare_054d779e2d7b113dc5b3199014dd94c8.json,Phishing,9,5,6,8,33
VirusShare_054e16f919442c43e6781b94e2924106.json,Phishing,7,4,0,3,47
VirusShare_05528c3b6e14523852f234c190b96057.json,Phishing,7,4,0,3,47
VirusShare_0553e1cdde80fab6caadc204ad7112b4.json,Phishing,8,5,0,4,44
VirusShare_0555a36807538f879a6eb43fdd2f26f8.json,Phishing,8,4,0,3,46
VirusShare_055a3f1317c73ef8e1b7ff6cfda63ce2.json,Phishing,9,5,6,6,35
VirusShare_055d0164cccfb2a059fbf30d93b5ff64.json,Phishing,8,5,0,3,45
VirusShare_055d37e43c06f4073b43e971ac748d32.json,Phishing,9,4,0,2,46
VirusShare_0562796aa32eddadd000f5bf594674b2.json,Multiple,7,7,0,3,44
VirusShare_0565abeb818664b8d9c00b9104343553.json,Phishing,8,5,0,3,45
VirusShare_05663639dc2c8bb81dd8bbeacfb58063.json,Phishing,8,4,0,3,46
VirusShare_05679dd7534fed1fcb002e1eac936ab2.json,Phishing,7,4,0,3,47
VirusShare_0568011d7f8de57a64a38f740075ef56.json,Phishing,8,4,0,3,46
VirusShare_0568c8c28e4cc8282f5d7a036112e018.json,Phishing,10,5,6,8,32
VirusShare_056a3d3b300c1d2ec8a571ae14e12188.json,Multiple,3,4,0,0,54
VirusShare_056a92d7bf549c9c1baac02e314e13ea.json,Phishing,8,5,0,3,45
VirusShare_056c10dbdee06dee30275a4f157b4ed4.json,Phishing,7,4,0,2,48
VirusShare_056d7ab3e8450a324717412f80d32656.json,Phishing,9,4,0,3,45
VirusShare_056e81d3b24ff5dac42138fa908b237b.json,Phishing,8,4,0,3,46
VirusShare_0570c78c0737cb18ec34670ac40dba3d.json,Phishing,7,4,0,3,47
VirusShare_0570d13761f503f503d8d3a2174ad12c.json,Phishing,6,4,0,3,48
VirusShare_0571b2d9015ad35b58332a6d2c35a773.json,Phishing,8,4,0,3,46
VirusShare_0571f28d368eda4fb852f11973f1d98e.json,Phishing,7,3,0,3,48
VirusShare_057444fcd34563821ac6a3e806dde27c.json,Phishing,10,5,6,7,33
VirusShare_05783752fb62166c1ff4b95e814800db.json,Phishing,8,4,0,3,46
VirusShare_0578f0e81b5279c94447ee5508fcae9f.json,Phishing,8,4,0,2,47
VirusShare_057f7b8688a146c3d6c1993c41e696d5.json,Phishing,7,4,0,3,47
VirusShare_0580697d67eda568e595c0588a047ce5.json,Phishing,7,6,0,3,45
VirusShare_058186f01bb3d931b546fc36b399ba0e.json,Phishing,8,5,0,3,45
VirusShare_0582e50c28b523945091efd1f3f548f2.json,Phishing,8,4,0,3,46
VirusShare_05854d2aef36377e7b88a0ce0c255d81.json,Phishing,7,5,0,3,46
VirusShare_058878a4f00d4b0f5573693e046ed0b3.json,Phishing,7,4,4,6,40
VirusShare_058be398df4e6b0c3727be7381833e7a.json,Phishing,7,4,0,3,47
VirusShare_0590f42db159ffa81ad6055f5c3ac7f2.json,Phishing,8,5,0,3,45
VirusShare_0591c7c2488ff2bb88e7c1dda172ad44.json,Phishing,7,5,0,3,46
VirusShare_059318564012474c4970d7621c4308b5.json,Phishing,10,5,6,8,32
VirusShare_0593f205c79626c96026a442161350c6.json,Multiple,6,6,0,3,46
VirusShare_05949e76a0b597b75fc3664f7ff8077a.json,Phishing,8,5,0,3,45
VirusShare_059750068e899fb13ac7239e4b70221b.json,Phishing,10,5,6,8,32
VirusShare_059852cc47fb818967ca5994e50c28c2.json,Phishing,8,5,1,4,43
VirusShare_059a4c99608db43e353ef084c46a2217.json,Multiple,7,7,0,3,44
VirusShare_059b5adbadd845c42c443d8cdac71b5c.json,Phishing,10,5,6,9,31
VirusShare_059b93d5b0e22242f9933224eb4dc500.json,Phishing,7,5,0,3,46
VirusShare_059bcdadf1579b8854e1d2c087e2e4bc.json,Phishing,8,4,0,3,46
VirusShare_059c550c8f2ac39733be74bd74ce85cb.json,Phishing,8,5,0,3,45
VirusShare_05a01e36958635b8d1d77b64c5262352.json,Phishing,6,4,0,3,48
VirusShare_05af84f6c4d3fe9416fb7b3a4873051c.json,Phishing,8,4,0,3,46
VirusShare_05b3365e25a108c7e2dd8a87bba0c96c.json,Trojan,2,4,0,3,52
VirusShare_05b5fd1c9559fd1e284104b6f897a75e.json,Phishing,9,7,6,7,32
VirusShare_05b63e12d94ca8690ce3f8207dd06988.json,Phishing,8,4,0,3,46
VirusShare_05b9ac27ca57530367a00fe2f45b6ae2.json,Phishing,10,4,6,8,33
VirusShare_05bd13c6878a7c68e838349d10b33ab2.json,Phishing,8,4,0,3,46
VirusShare_05bda3d4f2e0688d11310dbd6d9bfec2.json,Phishing,7,4,0,3,47
VirusShare_05be420e99ec3350a524d8a3d446e773.json,Phishing,8,4,0,3,46
VirusShare_05bee3b49636e8c3610178de2de95855.json,Phishing,8,5,0,3,45
VirusShare_05c0bf6179c989f25d252b2bb7835a9e.json,Phishing,6,5,0,3,47
VirusShare_05c810539e1741a526abb815142ca488.json,Phishing,6,4,0,3,48
VirusShare_05ccec15a41bb6393d34a37e6a1a35de.json,Phishing,6,4,0,3,48
VirusShare_05cfb081b48b43e9a026bcd8f67efaca.json,Phishing,8,4,0,4,45
VirusShare_05d1535e95002ce27eff0ce4d58c3b85.json,Phishing,7,4,0,3,47
VirusShare_05d2375013adc022bad8811d1e21f8e1.json,Phishing,9,2,0,2,48
VirusShare_05d3673c8c262849284db8c40380a429.json,Phishing,6,4,0,3,48
VirusShare_05d4497a843d0ce55739b8e5d209034b.json,Phishing,10,5,6,8,32
VirusShare_05d6dc41e23d3cd14abfeaf4ffe1ea80.json,Phishing,11,4,6,9,31
VirusShare_05d75d076340f7c60a3e408fa8dca8c0.json,Phishing,8,5,0,3,45
VirusShare_05d827540dba81f6c833a1a3e587ff4f.json,Phishing,7,4,0,3,47
VirusShare_05d98efa46c83d8a4ff9143d17042886.json,Phishing,9,5,0,2,45
VirusShare_05dfb2fb8388923f217dad6399b32946.json,Phishing,8,4,0,3,46
VirusShare_05e01c03ac19bcf7996048f86795132e.json,Phishing,8,5,0,3,45
VirusShare_05e3503a645358b3c57e977307570fcb.json,Phishing,8,4,0,3,46
VirusShare_05e36f46489c4b16f8fc82eb90c63c65.json,Phishing,8,4,1,3,45
VirusShare_05e3a199ac3d9e00858094a668d5e8b8.json,Phishing,7,5,0,3,46
VirusShare_05e506f2c086ac5e2d6356703e83f3ce.json,Phishing,9,5,0,4,43
VirusShare_05e56cbb9f78619a74aed758caf75fc4.json,Phishing,11,8,7,8,27
VirusShare_05e6c3bfeeb865eff1e22b5227b674b4.json,Phishing,6,4,0,3,48
VirusShare_05e6f90da24853670b5a51dd17db4e17.json,Phishing,7,4,0,3,47
VirusShare_042251c95ed27ef0833b7c4911b586ea.json,Phishing,7,4,0,3,47
VirusShare_0446cca58b26e23cf0358c820760e4cd.json,Phishing,7,5,0,3,46
VirusShare_04556f4e98a8edd8ff42c894563e6ba6.json,Phishing,8,4,0,4,45
VirusShare_04735ede3f1316c48062c0dc9c1127ce.json,Phishing,8,5,0,3,45
VirusShare_0489a39dafa8dfb7b2f41d80940004a4.json,Phishing,8,5,0,3,45
VirusShare_04a4195276dda0cb98b9e8cbcfd12fc5.json,Phishing,7,5,0,3,46
VirusShare_04b4c86a7583ff80e2e4ab3d0777a18b.json,Phishing,6,4,0,3,48
VirusShare_04c225fbc76985068bf7608a6930dda7.json,Phishing,8,4,0,3,46
VirusShare_04d8f534657fcc1e9b9de55e87fe7263.json,Phishing,8,4,0,3,46
VirusShare_05f0f3326c6c4e9584d11997212a996a.json,Phishing,10,5,6,8,32
VirusShare_05f76a6e6b69b1024f2d3d5c95ac8161.json,Phishing,8,4,0,3,46
VirusShare_05f7ed5601a85092909c03c781b13ae9.json,Phishing,7,4,0,3,47
VirusShare_05f8d1d9130bcc0f9d4d346842f49e1e.json,Phishing,8,5,0,4,44
VirusShare_05f9a224d0cf258dd5a02ea13bc859c3.json,Phishing,8,5,0,4,44
VirusShare_05fa4d6839b4c9b4d1b9593955845a3b.json,Phishing,8,3,0,3,47
VirusShare_05fe33387cc88f259d0c97f880d8794e.json,Phishing,7,4,0,3,47
VirusShare_0602673d8e9889c9cfdb3eb577eef0f2.json,Phishing,6,4,0,3,48
VirusShare_060453dfd181bd2abe5a06c647f8d2ca.json,Phishing,8,4,0,3,46
VirusShare_060c589bda68d9a51f36f43bbc2f5b4a.json,Phishing,10,5,6,10,30
VirusShare_060daabf38ee5868240d6068a86ba08b.json,Phishing,8,5,0,3,45
VirusShare_060f9a7b8b0fe5e54a3272bedfc856ab.json,Phishing,9,7,0,4,41
VirusShare_0615e0dfdf8432620e0d20c0d5a21b2c.json,Phishing,6,4,0,3,48
VirusShare_061720c163b5b0ab560252fd18046590.json,Phishing,10,6,6,8,31
VirusShare_061725c872a867ae87d3ab1384a321dc.json,Phishing,7,4,0,3,47
VirusShare_061911dc9c252a4a78b8706e50cd6228.json,Phishing,8,4,0,3,46
VirusShare_06203217e382eba55422f898118c9f38.json,Phishing,7,7,0,4,43
VirusShare_0620331092c143ea4ccf482d71af7010.json,Phishing,9,4,0,3,45
VirusShare_06204fb614b51c70e30e64e9c0dd94a8.json,Phishing,7,4,0,3,47
VirusShare_06235a191fc1d876546321b8ef0ff274.json,Phishing,9,4,0,2,46
VirusShare_0624d7eb8aea13859f2e614b26387834.json,Phishing,6,4,0,3,48
VirusShare_06278581802f239e58ce0ff89766af9f.json,Phishing,10,5,6,8,32
VirusShare_0627e5650d12bd544f4f925dea3d8366.json,Multiple,5,5,0,1,50
VirusShare_062f65b9c0bd90816ca15b5b99597d46.json,Phishing,8,4,0,3,46
VirusShare_0630cf17d997e0072564427d9fe90306.json,Phishing,9,3,0,2,47
VirusShare_0632e3b4a621d2e78025ef4f422c3984.json,Phishing,8,4,0,3,46
VirusShare_063463bf4aa574bc23e9e1b84ed997fa.json,Phishing,6,5,0,3,47
VirusShare_0635720cb2b6e8a749c50e8f36e03bdf.json,Phishing,11,6,0,12,32
VirusShare_0636f974cbb9168b00454adb13e3e6d7.json,Phishing,8,4,0,3,46
VirusShare_063974e4ad07212a0e9089bcd90da84e.json,Phishing,9,5,0,3,44
VirusShare_063c20a6f15d2eddd81ec33b2353bca7.json,Phishing,8,5,0,3,45
VirusShare_063dfa5cfe4a05b6e1a0eabf3ee18e8f.json,Phishing,8,4,0,3,46
VirusShare_063e0f74a8b5e9c2d965a86159b5f947.json,Phishing,8,5,0,3,45
VirusShare_063e2506efdcbbb46a61b82d60b7202b.json,Phishing,8,4,0,3,46
VirusShare_063e7ef6edebe00ef640097ffa717c22.json,Phishing,8,3,0,3,47
VirusShare_06404bb6e59929316f2ef764ecc07113.json,Phishing,9,4,0,2,46
VirusShare_06407cf6ffa26cf2029d211b9d045a88.json,Phishing,8,6,0,3,44
VirusShare_064425b958422d8490eaecd94357ce2f.json,Phishing,9,4,0,2,46
VirusShare_064428a5a40a6480fc8f17c5498d3650.json,Phishing,8,4,0,3,46
VirusShare_0644d07b3ba32a7233e23030134326bf.json,Phishing,8,4,0,3,46
VirusShare_064b6f057bbfe93857723d69429fc533.json,Phishing,7,4,0,3,47
VirusShare_064ba993c95fa5c2fb80081de49506bb.json,Phishing,8,5,0,4,44
VirusShare_064deca398954d1cbdabdc18a4946ad9.json,Phishing,10,6,6,8,31
VirusShare_06506423ec3f5447cf05660326f0f5ab.json,Trojan,8,12,0,5,36
VirusShare_0650d2ac9c8c46493637e57f449a5004.json,Phishing,9,4,0,2,46
VirusShare_0654f0e488d2a36b42217f67aaa45122.json,Phishing,10,4,6,8,33
VirusShare_065506c2e02a500a11989a4e25a71df9.json,Phishing,6,4,0,5,46
VirusShare_06566aff176faef66ac4a129939ab983.json,Phishing,8,4,0,3,46
VirusShare_06588bf1ac0b14f2dd46942e51000f42.json,Phishing,7,4,0,3,47
VirusShare_06591e4947ef61921bba0e1684a9c5e0.json,Phishing,7,4,0,3,47
VirusShare_065b9606f60dd99b3c8ca8142fc1a145.json,Phishing,8,4,0,3,46
VirusShare_065f6196ab57c7bf0bd7330dbbefdbf2.json,Phishing,8,4,0,3,46
VirusShare_06620819e892da82ed93b2ad5d0f95ea.json,Phishing,7,4,0,3,47
VirusShare_066403ff20cb575fb0f8932cd8e052a6.json,Phishing,8,4,0,3,46
VirusShare_066831fa52736335bcac0d0aca394b03.json,Phishing,8,5,0,5,43
VirusShare_0668d318750a2e8ba7fa17fc5a127e7b.json,Phishing,10,7,6,6,32
VirusShare_066a219fc0da827bf3aebed62464211f.json,Phishing,8,4,0,3,46
VirusShare_066da0d0ad7f8117b7821e929017e36d.json,Phishing,7,4,0,3,47
VirusShare_066fc3ec7482b0155c99894c0a2e2632.json,Phishing,7,5,0,3,46
VirusShare_06760de033a6b7adb1c99d140c6971e5.json,Phishing,10,6,6,8,31
VirusShare_0677fd3763e679e7e5521282835513c4.json,Phishing,8,5,6,8,34
VirusShare_067858aa983fe893145d98a5c7a8f390.json,Phishing,7,4,0,3,47
VirusShare_0679d5f28c410a713f6df5a63b18b747.json,Phishing,8,7,7,6,33
VirusShare_067ba583d6f9fd11db143329b494d00a.json,Phishing,8,4,0,3,46
VirusShare_067bcebc9bf08da7ab0da494c51bcdd3.json,Phishing,9,5,0,3,44
VirusShare_0681f0bd16a14973a82a440dbd254447.json,Phishing,11,8,0,13,29
VirusShare_06821e941b27ad8aa96aaa98647fbc57.json,Phishing,8,6,7,8,32
VirusShare_06824a78e551fcce9f1f10d09c492eb9.json,Phishing,8,4,0,3,46
VirusShare_0689f6b42388cfcde39a9dee4f2792f7.json,Phishing,9,4,0,2,46
VirusShare_068c2f4a78832c00f4fc4769ebac6d00.json,Phishing,8,4,0,5,44
VirusShare_06928bce405948023734333a8305a923.json,Phishing,7,6,0,3,45
VirusShare_069511185f37b3d6eed6797f763c3f85.json,Phishing,7,4,0,3,47
VirusShare_0696a305c73a537b27b15b5d20f07350.json,Phishing,8,4,0,3,46
VirusShare_0698e89db945217e2bd3c18e6a07b975.json,Phishing,8,4,0,3,46
VirusShare_069fdcf74d8b1be33b801c78bd2ed56c.json,Phishing,7,4,0,3,47
VirusShare_06a03f05e613ecb0f543a07c90bfb4b6.json,Phishing,8,4,0,3,46
VirusShare_06a045cc675d0078a031b9076cf20254.json,Phishing,8,4,0,3,46
VirusShare_06a07c7d76a6b7fffdf31bd0a2ef3f31.json,Phishing,8,4,0,3,46
VirusShare_06a18ccf9bb4a98ef72f517bcf656f9d.json,Phishing,7,4,0,3,47
VirusShare_06a35a0aab664f9f610dc64c27010f29.json,Phishing,8,5,0,3,45
VirusShare_06ad0d8d378390f1f04d999c64ab8c68.json,Phishing,8,3,0,3,47
VirusShare_06afff1b34df40df2c3b9c0aa7acedfd.json,Phishing,8,4,0,3,46
VirusShare_06b65e5c9f905445c5ae80e563b497a1.json,Phishing,7,4,0,3,47
VirusShare_06b815c416ec810c0596bc76fcc68543.json,Phishing,7,4,0,3,47
VirusShare_06bdb1da046a066df6f672c8c9209308.json,Phishing,8,4,0,3,46
VirusShare_06be3895ba0bc3719c525d912b92ec9f.json,Phishing,7,4,0,3,47
VirusShare_06c3f8737787f273f57a9e943477505a.json,Phishing,7,4,0,3,47
VirusShare_06c51ab8b6ef442fa83dca01940c54ed.json,Phishing,7,6,0,3,45
VirusShare_06cc54eb88e66db467ed44d3ab96b7a1.json,Phishing,8,5,0,3,45
VirusShare_06cccdda0e1b48a06aceb630715c3a79.json,Phishing,8,4,0,3,46
VirusShare_06cda5205919149918b4f7f241fa9311.json,Phishing,8,4,0,3,46
VirusShare_06ce382a3ab63ae730f21be7608cea94.json,Phishing,9,6,6,8,32
VirusShare_06cfef84f8b617257433793f9c4af8ef.json,Phishing,7,5,0,3,46
VirusShare_06d18564541dcd4d95911f6b2a381249.json,Phishing,8,5,0,3,45
VirusShare_06d5bc715f32ea2175cd82682578506f.json,Phishing,7,5,0,3,46
VirusShare_06dd2cf32ae99e540e0fb89258d315a1.json,Phishing,8,5,0,3,45
VirusShare_06df172b5dde6dbe236c302e0f4dd890.json,Phishing,8,4,0,5,44
VirusShare_06dfc79bba51568f9a5bc76d15ada53e.json,Phishing,7,6,0,3,45
VirusShare_06e0c4e645ebb4eb84584a7ff73eb0da.json,Phishing,10,5,6,8,32
VirusShare_06e0fc635c176dba1d6cf01024f9b393.json,Phishing,8,4,0,3,46
VirusShare_050d8d44359ad46fdfdf77af2a412248.json,Phishing,8,4,0,3,46
VirusShare_051ddbddbeb97a1e8fdae5aad74e294e.json,Phishing,10,5,6,8,32
VirusShare_053877d64a73b31e48aae0947414a2f8.json,Phishing,8,4,0,2,47
VirusShare_055c2998f39eb189288340e4c09b030c.json,Phishing,8,5,0,3,45
VirusShare_056b553c997e62ebaa0e46cb1663a345.json,Multiple,6,6,0,2,47
VirusShare_057a246b88501dc8c62b6d8535f47303.json,Phishing,8,5,0,3,45
VirusShare_05939ba00df549eaba8aa37bad23c9bc.json,Phishing,7,4,0,3,47
VirusShare_05abfd811a478a599f82bab77fb210f5.json,Phishing,6,4,0,3,48
VirusShare_05c2dec45fd7b91611760bc41c4f810c.json,Phishing,8,4,0,3,46
VirusShare_06ebb138ea88b2e71c351de3603359b3.json,Phishing,8,5,0,3,45
VirusShare_06ef05b096319d8c6d59a16e266d0651.json,Phishing,8,4,0,3,46
VirusShare_06f636a351bcbff98d7440dbc796a331.json,Phishing,7,4,0,3,47
VirusShare_06fedb9932231193772fab0d82ac1138.json,Phishing,7,5,0,3,46
VirusShare_06feff517e762d71df3df0c54497ffcb.json,Phishing,8,4,0,3,46
VirusShare_0701385c449e8e1bb048775f782a1516.json,Phishing,4,2,0,4,51
VirusShare_0703842f34c51e784570d5d70ce12c67.json,Phishing,11,6,7,9,28
VirusShare_071001e4578a3e988193ccfbc4f54d92.json,Phishing,8,4,0,3,46
VirusShare_0710b5b5afa50f500252a5853223dfc9.json,Phishing,10,5,6,8,32
VirusShare_07113f352702d1c9a2ef03c58bdd50e8.json,Phishing,9,2,1,2,47
VirusShare_07137c8b71fca783aa20c1d1e3fbe61f.json,Phishing,7,3,0,3,48
VirusShare_071572deb3576703da99e110ffb72461.json,Phishing,8,4,0,3,46
VirusShare_071589eab0423149acea7099db2ab2c3.json,Phishing,8,6,0,5,42
VirusShare_071618dd146965713636b37fb1618864.json,Phishing,8,4,0,3,46
VirusShare_07173d7208b6b36b03518dc40d13de56.json,Phishing,8,3,0,3,47
VirusShare_0718a31f3436e94aa1b5efaec6fea9e5.json,Phishing,8,5,0,3,45
VirusShare_071b03c2a779d348dcc0381ca1109100.json,Phishing,8,5,5,8,35
VirusShare_071c2b40207563a3c6c88d24d00a506d.json,Phishing,9,4,0,2,46
VirusShare_071f293d3623811f2683b85f8e3a76ee.json,Phishing,8,5,0,3,45
VirusShare_0722c19331efad06321b35717ae7994e.json,Phishing,5,4,0,3,49
VirusShare_07256ec3a08848185e41521a0c5b9b83.json,Phishing,7,4,0,3,47
VirusShare_07270cc3b4b2904e71c7544c8fa069ce.json,Phishing,9,5,0,5,42
VirusShare_0728839ed5616a342a116ec686cc9f5b.json,Phishing,10,6,6,8,31
VirusShare_072a46ad987093cedd188ddced128386.json,Phishing,8,4,0,3,46
VirusShare_072ba314100240a074f68bb100f1e5ff.json,Phishing,8,3,0,3,47
